date,family,unit_sales,promo_count,transactions,oil_price,is_holiday,holiday_count,day_of_week,month,week_of_year,day_of_month,quarter,dow_sin,dow_cos,month_sin,month_cos,time_index,lag_1,lag_7,lag_14,lag_28,lag_56,target,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_14,promo_lag_1,promo_lag_7,lag_diff_1
2013-05-18,BEVERAGES,83246.0,0,91973,95.91,0.0,0.0,5,5,20,18,2,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,137,54176.0,86983.0,82517.0,76492.0,75968.0,29070.0,59233.42857142857,59513.57142857143,59321.17857142857,14560.848909056813,16326.258828668007,0.0,0.0,-32807.0
2013-05-19,BEVERAGES,89043.0,0,89031,96.1,0.0,0.0,6,5,20,19,2,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,138,83246.0,69816.0,91697.0,77845.0,75445.0,5797.0,58699.57142857143,59565.642857142855,59562.392857142855,13395.769069089722,16406.236936028312,0.0,0.0,13430.0
2013-05-20,BEVERAGES,51120.0,0,74613,96.29,0.0,0.0,0,5,21,20,2,0.0,1.0,0.4999999999999999,-0.8660254037844387,139,89043.0,58821.0,53947.0,47858.0,49999.0,-37923.0,61446.28571428572,59376.07142857143,59962.32142857143,17421.334484995554,16017.123733267905,0.0,0.0,30222.0
2013-05-21,BEVERAGES,42483.0,0,70601,95.55,0.0,0.0,1,5,21,21,2,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,140,51120.0,48364.0,45921.0,43351.0,42925.0,-8637.0,60346.142857142855,59174.142857142855,60078.82142857143,17852.56854935793,16108.393253480992,0.0,0.0,2756.0
2013-05-22,BEVERAGES,47331.0,0,71763,93.98,0.0,0.0,2,5,21,22,2,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,141,42483.0,49711.0,48987.0,47338.0,48816.0,4848.0,59506.0,58928.57142857143,60047.82142857143,18631.802864994035,16350.366995242694,0.0,0.0,-7228.0
2013-05-23,BEVERAGES,47751.0,0,70843,94.12,0.0,0.0,3,5,21,23,2,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,142,47331.0,46763.0,44287.0,42482.0,55021.0,420.0,59166.0,58810.28571428572,60047.57142857143,18860.64627736812,16433.59937833076,0.0,0.0,568.0
2013-05-24,BEVERAGES,64927.0,0,78945,93.84,1.0,1.0,4,5,21,24,2,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,143,47751.0,54176.0,51200.0,51952.0,61859.0,17176.0,59307.142857142855,59057.71428571428,60235.75,18755.76460210363,16222.838438109766,0.0,0.0,-6425.0
2013-05-25,BEVERAGES,69931.0,0,85230,93.975,0.0,0.0,5,5,21,25,2,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,144,64927.0,83246.0,86983.0,78796.0,76877.0,5004.0,60843.0,60038.21428571428,60699.142857142855,18705.678291185628,16125.927160839592,0.0,0.0,-18319.0
2013-05-26,BEVERAGES,72833.0,0,81869,94.11,0.0,0.0,6,5,21,26,2,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,145,69931.0,89043.0,69816.0,83114.0,77181.0,2902.0,58940.857142857145,58820.21428571428,60382.53571428572,16607.150592727332,14495.80375450122,0.0,0.0,-19112.0
2013-05-27,BEVERAGES,50146.0,0,72144,94.245,0.0,0.0,0,5,22,27,2,0.0,1.0,0.4999999999999999,-0.8660254037844387,146,72833.0,51120.0,58821.0,48706.0,60003.0,-22687.0,56625.142857142855,59035.71428571428,60015.357142857145,12275.311298545155,14692.931165012,0.0,0.0,21713.0
2013-05-28,BEVERAGES,44066.0,0,71801,94.65,0.0,0.0,1,5,22,28,2,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,147,50146.0,42483.0,48364.0,46729.0,54001.0,-6080.0,56486.0,58416.07142857143,60066.78571428572,12353.385325488713,14884.360550406796,0.0,0.0,7663.0
2013-05-29,BEVERAGES,47215.0,0,73970,93.13,0.0,0.0,2,5,22,29,2,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,148,44066.0,47331.0,49711.0,75080.0,55428.0,3149.0,56712.142857142855,58109.07142857143,59971.67857142857,12065.454687226822,15149.601114141024,0.0,0.0,-3265.0
2013-05-30,BEVERAGES,48103.0,0,77052,93.57,0.0,0.0,3,5,22,30,2,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,149,47215.0,47751.0,46763.0,51235.0,46133.0,888.0,56695.57142857143,57930.78571428572,58976.5,12080.556966425327,15270.241467934016,0.0,0.0,-536.0
2013-05-31,BEVERAGES,49598.0,0,76921,91.93,0.0,0.0,4,5,22,31,2,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,150,48103.0,64927.0,54176.0,56825.0,54537.0,1495.0,56745.857142857145,58026.5,58864.642857142855,12037.776406360255,15198.889750697146,0.0,0.0,-16824.0
2013-06-01,BEVERAGES,86125.0,0,101740,92.42333333333332,0.0,0.0,5,6,22,1,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,151,49598.0,69931.0,83246.0,82517.0,85635.0,36527.0,54556.0,57699.5,58606.53571428572,11690.742833541412,15336.726913623956,0.0,0.0,-20333.0
2013-06-02,BEVERAGES,99473.0,0,98018,92.91666666666669,0.0,0.0,6,6,22,2,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,152,86125.0,72833.0,89043.0,91697.0,85682.0,13348.0,56869.42857142857,57905.142857142855,58735.392857142855,16035.316656858204,15720.12635424433,0.0,0.0,13292.0
2013-06-03,BEVERAGES,60558.0,0,80648,93.41,0.0,0.0,0,6,23,3,2,0.0,1.0,1.2246467991473532e-16,-1.0,153,99473.0,50146.0,51120.0,53947.0,52047.0,-38915.0,60675.142857142855,58650.142857142855,59013.107142857145,22366.7638057645,17460.154844925968,0.0,0.0,49327.0
2013-06-04,BEVERAGES,52366.0,0,76213,93.36,0.0,0.0,1,6,23,4,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,154,60558.0,44066.0,42483.0,45921.0,47664.0,-8192.0,62162.57142857143,59324.28571428572,59249.21428571428,21891.00464313399,17328.756448918506,0.0,0.0,16492.0
2013-06-05,BEVERAGES,50992.0,0,77605,93.66,0.0,0.0,2,6,23,5,2,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,155,52366.0,47215.0,47331.0,48987.0,49143.0,-1374.0,63348.28571428572,60030.21428571428,59479.392857142855,20952.09612198173,16782.60900308859,0.0,0.0,5151.0
2013-06-06,BEVERAGES,44398.0,0,72282,94.71,0.0,0.0,3,6,23,6,2,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,156,50992.0,48103.0,47751.0,44287.0,47706.0,-6594.0,63887.857142857145,60291.71428571428,59551.0,20511.37456330488,16597.009616788833,0.0,0.0,2889.0
2013-06-07,BEVERAGES,56405.0,0,79014,96.11,0.0,0.0,4,6,23,7,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,157,44398.0,49598.0,64927.0,51200.0,55103.0,12007.0,63358.57142857143,60052.21428571428,59554.96428571428,21027.88122039516,16814.66178519658,0.0,0.0,-5200.0
2013-06-08,BEVERAGES,74530.0,0,89783,96.01333333333334,0.0,0.0,5,6,23,8,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,158,56405.0,86125.0,69931.0,86983.0,78856.0,18125.0,64331.0,59443.5,59740.857142857145,20434.48979870389,16778.828774335303,0.0,0.0,-29720.0
2013-06-09,BEVERAGES,86963.0,0,89751,95.91666666666666,0.0,0.0,6,6,23,9,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,159,74530.0,99473.0,72833.0,69816.0,81527.0,12433.0,62674.57142857143,59772.0,59296.107142857145,18776.07127753427,17042.892247322547,0.0,0.0,-24943.0
2013-06-10,BEVERAGES,54805.0,0,74546,95.82,0.0,0.0,0,6,24,10,2,0.0,1.0,1.2246467991473532e-16,-1.0,160,86963.0,60558.0,50146.0,58821.0,52278.0,-32158.0,60887.42857142857,60781.28571428572,59908.5,14881.14789319182,18251.41057321567,0.0,0.0,26405.0
2013-06-11,BEVERAGES,42173.0,0,68636,95.5,0.0,0.0,1,6,24,11,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,161,54805.0,52366.0,44066.0,48364.0,50665.0,-12632.0,60065.57142857143,61114.07142857143,59765.07142857143,15060.160721332975,18084.285747424652,0.0,0.0,2439.0
2013-06-12,BEVERAGES,49476.0,0,73386,95.98,0.0,0.0,2,6,24,12,2,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,162,42173.0,50992.0,47215.0,49711.0,48816.0,7303.0,58609.42857142857,60978.857142857145,59543.96428571428,16364.946754747292,18228.062831617834,0.0,0.0,-8819.0
2013-06-13,BEVERAGES,46522.0,0,69703,96.66,0.0,0.0,3,6,24,13,2,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,163,49476.0,44398.0,48103.0,46763.0,41733.0,-2954.0,58392.857142857145,61140.357142857145,59535.57142857143,16492.093412992082,18106.344780882107,0.0,0.0,5078.0
2013-06-14,BEVERAGES,50898.0,0,76434,97.83,0.0,0.0,4,6,24,14,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,164,46522.0,56405.0,49598.0,54176.0,51501.0,4376.0,58696.28571428572,61027.42857142857,59526.96428571428,16208.80219422238,18198.60840290264,0.0,0.0,-9883.0
2013-06-15,BEVERAGES,84062.0,0,102541,97.84,0.0,0.0,5,6,24,15,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,165,50898.0,74530.0,86125.0,83246.0,76492.0,33164.0,57909.57142857143,61120.28571428572,59409.892857142855,16470.086246051676,18139.023578286327,0.0,0.0,-23632.0
2013-06-16,BEVERAGES,75603.0,0,87839,97.85,0.0,0.0,6,6,24,16,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,166,84062.0,86963.0,99473.0,89043.0,77845.0,-8459.0,59271.28571428572,60972.92857142857,59439.03571428572,18358.982630802144,17927.410926649947,0.0,0.0,-2901.0
2013-06-17,BEVERAGES,59394.0,0,76236,97.86,0.0,0.0,0,6,25,17,2,0.0,1.0,1.2246467991473532e-16,-1.0,167,75603.0,54805.0,60558.0,51120.0,47858.0,-16209.0,57648.42857142857,59267.92857142857,58959.03571428572,15831.25418128269,14856.187400252777,0.0,0.0,20798.0
2013-06-18,BEVERAGES,48662.0,0,73179,98.46,0.0,0.0,1,6,25,18,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,168,59394.0,42173.0,52366.0,42483.0,43351.0,-10732.0,58304.0,59184.78571428572,59254.53571428572,15788.841893354083,14851.668604408247,0.0,0.0,17221.0
2013-06-19,BEVERAGES,48518.0,0,68613,98.24,0.0,0.0,2,6,25,19,2,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,169,48662.0,49476.0,50992.0,47331.0,47338.0,-144.0,59231.0,58920.21428571428,59475.21428571428,14846.261426141364,15014.582635550712,0.0,0.0,-814.0
2013-06-20,BEVERAGES,44751.0,0,69984,94.89,0.0,0.0,3,6,25,20,2,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,170,48518.0,46522.0,44398.0,47751.0,42482.0,-3767.0,59094.142857142855,58743.5,59517.607142857145,14955.189204515496,15129.19307802992,0.0,0.0,1996.0
2013-06-21,BEVERAGES,50770.0,0,73717,93.81,0.0,0.0,4,6,25,21,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,171,44751.0,50898.0,56405.0,64927.0,51952.0,6019.0,58841.142857142855,58768.71428571428,59410.46428571428,15216.027804353436,15103.718510193628,0.0,0.0,-6147.0
2013-06-22,BEVERAGES,77716.0,0,88681,94.23,0.0,0.0,5,6,25,22,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,172,50770.0,84062.0,74530.0,69931.0,78796.0,26946.0,58822.857142857145,58366.21428571428,58904.857142857145,15227.237114554197,15245.968608019108,0.0,0.0,-33292.0
2013-06-23,BEVERAGES,86616.0,0,86152,94.65,1.0,1.0,6,6,25,23,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,173,77716.0,75603.0,86963.0,72833.0,83114.0,8900.0,57916.28571428572,58593.78571428572,59182.892857142855,13573.232932433411,15526.987573396083,0.0,0.0,2113.0
2013-06-24,BEVERAGES,51104.0,0,73403,95.07,0.0,0.0,0,6,26,24,2,0.0,1.0,1.2246467991473532e-16,-1.0,174,86616.0,59394.0,54805.0,50146.0,48706.0,-35512.0,59489.57142857143,58569.0,59675.142857142855,16324.43493516332,15478.41930411006,0.0,0.0,27222.0
2013-06-25,BEVERAGES,46937.0,0,70549,95.25,1.0,3.0,1,6,26,25,2,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,175,51104.0,48662.0,42173.0,44066.0,46729.0,-4167.0,58305.28571428572,58304.642857142855,59709.357142857145,16630.363803540047,15578.928513600313,0.0,0.0,2442.0
2013-06-26,BEVERAGES,44572.0,0,71009,95.47,0.0,0.0,2,6,26,26,2,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,176,46937.0,48518.0,49476.0,47215.0,75080.0,-2365.0,58058.857142857145,58644.92857142857,59811.892857142855,16808.895823626353,15247.979586031872,0.0,0.0,-1581.0
2013-06-27,BEVERAGES,41123.0,0,67340,97.0,0.0,0.0,3,6,26,27,2,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,177,44572.0,44751.0,46522.0,48103.0,51235.0,-3449.0,57495.142857142855,58294.642857142855,59717.5,17242.760881295184,15528.563570238744,0.0,0.0,-179.0
2013-06-28,BEVERAGES,50383.0,0,74172,96.36,0.0,0.0,4,6,26,28,2,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,178,41123.0,50770.0,50898.0,49598.0,56825.0,9260.0,56976.857142857145,57909.0,59468.21428571428,17737.109689655103,15905.876606317092,0.0,0.0,-9647.0
2013-06-29,BEVERAGES,81171.0,0,93531,96.88666666666668,0.0,0.0,5,6,26,29,2,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,179,50383.0,77716.0,84062.0,86125.0,82517.0,30788.0,56921.57142857143,57872.21428571428,59496.25,17760.26858709389,15923.923579988676,0.0,0.0,-27333.0
2013-06-30,BEVERAGES,82040.0,0,87501,97.41333333333333,0.0,0.0,6,6,26,30,2,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,180,81171.0,86616.0,75603.0,99473.0,91697.0,869.0,57415.142857142855,57665.71428571428,59319.32142857143,18468.36971174022,15573.05117294506,0.0,0.0,-5445.0
2013-07-01,BEVERAGES,59242.0,0,81850,97.94,0.0,0.0,0,7,27,1,3,0.0,1.0,-0.4999999999999998,-0.8660254037844388,181,82040.0,51104.0,59394.0,60558.0,53947.0,-22798.0,56761.42857142857,58125.5,58696.71428571428,17306.964945334792,16224.764882734073,0.0,0.0,30936.0
2013-07-02,BEVERAGES,51657.0,0,79187,99.65,0.0,0.0,1,7,27,2,3,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,182,59242.0,46937.0,48662.0,52366.0,45921.0,-7585.0,57924.0,58114.642857142855,58649.71428571428,17136.08251614119,16223.90157764462,0.0,0.0,12305.0
2013-07-03,BEVERAGES,48573.0,0,78437,101.92,1.0,2.0,2,7,27,3,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999998,-0.8660254037844388,183,51657.0,44572.0,48518.0,50992.0,48987.0,-3084.0,58598.28571428572,58328.57142857143,58624.392857142855,16719.501764050714,16109.01025806695,0.0,0.0,7085.0
2013-07-04,BEVERAGES,45862.0,0,75664,102.505,0.0,0.0,3,7,27,4,3,0.4338837391175582,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,184,48573.0,41123.0,44751.0,44398.0,44287.0,-2711.0,59169.857142857145,58332.5,58538.0,16221.042099986164,16106.44017275271,0.0,0.0,7450.0
2013-07-05,BEVERAGES,50122.0,0,77710,103.09,0.0,0.0,4,7,27,5,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,185,45862.0,50383.0,50770.0,56405.0,51200.0,4260.0,59846.857142857145,58411.857142857145,58590.28571428572,15421.49445231742,16036.963211747598,0.0,0.0,-4521.0
2013-07-06,BEVERAGES,73381.0,0,92132,103.07,0.0,0.0,5,7,27,6,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,186,50122.0,81171.0,77716.0,74530.0,86983.0,23259.0,59809.57142857143,58365.57142857143,58365.892857142855,15448.481423289284,16061.631815336488,0.0,0.0,-31049.0
2013-07-07,BEVERAGES,74622.0,0,87219,103.05,0.0,0.0,6,7,27,7,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,187,73381.0,82040.0,86616.0,86963.0,69816.0,1241.0,58696.71428571428,58055.92857142857,58324.857142857145,13851.217488176326,15697.54984048486,0.0,0.0,-8659.0
2013-07-08,BEVERAGES,49749.0,0,77464,103.03,0.0,0.0,0,7,28,8,3,0.0,1.0,-0.4999999999999998,-0.8660254037844388,188,74622.0,59242.0,51104.0,54805.0,58821.0,-24873.0,57637.0,57199.21428571428,57884.107142857145,11916.250333053587,14282.457056330844,0.0,0.0,15380.0
2013-07-09,BEVERAGES,44552.0,0,73041,103.46,0.0,0.0,1,7,28,9,3,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,189,49749.0,51657.0,46937.0,42173.0,48364.0,-5197.0,56280.857142857145,57102.42857142857,57703.53571428572,12238.959561288564,14331.44591295814,0.0,0.0,-1908.0
2013-07-10,BEVERAGES,43514.0,0,73319,106.41,0.0,0.0,2,7,28,10,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999998,-0.8660254037844388,190,44552.0,48573.0,44572.0,49476.0,49711.0,-1038.0,55265.857142857145,56932.07142857143,57788.5,12959.72766468712,14475.032783086512,0.0,0.0,-4021.0
2013-07-11,BEVERAGES,41232.0,0,68662,104.77,0.0,0.0,3,7,28,11,3,0.4338837391175582,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,191,43514.0,45862.0,41123.0,46522.0,46763.0,-2282.0,54543.142857142855,56856.5,57575.57142857143,13523.94693902351,14547.108577361314,0.0,0.0,-2348.0
2013-07-12,BEVERAGES,45887.0,0,73261,105.85,0.0,0.0,4,7,28,12,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,192,41232.0,50122.0,50383.0,50898.0,54176.0,4655.0,53881.71428571428,56864.28571428572,57386.642857142855,14119.399854033978,14538.066512163456,0.0,0.0,-8890.0
2013-07-13,BEVERAGES,70748.0,0,88063,105.96666666666668,0.0,0.0,5,7,28,13,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,193,45887.0,73381.0,81171.0,84062.0,83246.0,24861.0,53276.71428571428,56543.142857142855,57207.67857142857,14395.38434955552,14740.49835217013,0.0,0.0,-27494.0
2013-07-14,BEVERAGES,69213.0,0,81622,106.08333333333331,0.0,0.0,6,7,28,14,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,194,70748.0,74622.0,82040.0,75603.0,89043.0,-1535.0,52900.57142857143,55798.642857142855,56732.17857142857,13804.803993020463,13621.692222939268,0.0,0.0,-3874.0
2013-07-15,BEVERAGES,49598.0,0,76717,106.2,0.0,0.0,0,7,29,15,3,0.0,1.0,-0.4999999999999998,-0.8660254037844388,195,69213.0,49749.0,59242.0,59394.0,51120.0,-19615.0,52127.857142857145,54882.42857142857,56503.96428571428,12473.51150008916,12063.104458919925,0.0,0.0,19464.0
2013-07-16,BEVERAGES,46321.0,0,75755,105.88,0.0,0.0,1,7,29,16,3,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,196,49598.0,44552.0,51657.0,48662.0,42483.0,-3277.0,52106.28571428572,54193.57142857143,56154.107142857145,12478.44069738261,12070.358937460038,0.0,0.0,5046.0
2013-07-17,BEVERAGES,45976.0,0,73859,106.39,0.0,0.0,2,7,29,17,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999998,-0.8660254037844388,197,46321.0,43514.0,48573.0,48518.0,47331.0,-345.0,52359.0,53812.42857142857,56070.5,12316.81871805105,12239.67618798854,0.0,0.0,2807.0
2013-07-18,BEVERAGES,42989.0,0,69399,107.94,0.0,0.0,3,7,29,18,3,0.4338837391175582,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,198,45976.0,41232.0,45862.0,44751.0,47751.0,-2987.0,52710.71428571428,53626.92857142857,55979.71428571428,12054.507341160594,12344.422623905217,0.0,0.0,4744.0
2013-07-19,BEVERAGES,48246.0,0,73231,108.0,0.0,0.0,4,7,29,19,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,199,42989.0,45887.0,50122.0,50770.0,64927.0,5257.0,52961.71428571428,53421.71428571428,55916.78571428572,11791.075180184433,12506.256393861891,0.0,0.0,-2898.0
2013-07-20,BEVERAGES,71138.0,0,87653,107.53666666666666,0.0,0.0,5,7,29,20,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,200,48246.0,70748.0,73381.0,77716.0,69931.0,22892.0,53298.71428571428,53287.71428571428,55826.642857142855,11587.120144284976,12554.28935849034,0.0,0.0,-22502.0
2013-07-21,BEVERAGES,69215.0,0,80799,107.07333333333334,0.0,0.0,6,7,29,21,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,201,71138.0,69213.0,74622.0,86616.0,72833.0,-1923.0,53354.42857142857,53127.5,55591.71428571428,11685.524761532124,12289.662840402483,0.0,0.0,1925.0
2013-07-22,BEVERAGES,48706.0,0,75771,106.61,0.0,0.0,0,7,30,22,3,0.0,1.0,-0.4999999999999998,-0.8660254037844388,202,69215.0,49598.0,49749.0,51104.0,50146.0,-20509.0,53354.71428571428,52741.28571428572,54970.25,11685.977148050624,11629.443504303234,0.0,0.0,19617.0
2013-07-23,BEVERAGES,44403.0,0,73650,107.13,1.0,1.0,1,7,30,23,3,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,203,48706.0,46321.0,44552.0,46937.0,44066.0,-4303.0,53227.28571428572,52666.78571428572,54884.607142857145,11738.514581131129,11653.403214898704,0.0,0.0,2385.0
2013-07-24,BEVERAGES,44631.0,0,72876,105.41,1.0,1.0,2,7,30,24,3,0.9749279121818236,-0.2225209339563143,-0.4999999999999998,-0.8660254037844388,204,44403.0,45976.0,43514.0,44572.0,47215.0,228.0,52953.28571428572,52656.142857142855,54794.107142857145,11947.119955792472,11661.449658248694,0.0,0.0,-1573.0
2013-07-25,BEVERAGES,45525.0,0,70760,105.47,1.0,1.0,3,7,30,25,3,0.4338837391175582,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,205,44631.0,42989.0,41232.0,41123.0,48103.0,894.0,52761.142857142855,52735.92857142857,54796.21428571428,12088.021225281524,11597.736274239624,0.0,0.0,1642.0
2013-07-26,BEVERAGES,52763.0,0,74270,104.76,0.0,0.0,4,7,30,26,3,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,206,45525.0,48246.0,45887.0,50383.0,49598.0,7238.0,53123.42857142857,53042.57142857143,54953.42857142857,11780.420010298749,11323.692070605352,0.0,0.0,-2721.0
2013-07-27,BEVERAGES,71689.0,0,86632,104.71,0.0,0.0,5,7,30,27,3,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,207,52763.0,71138.0,70748.0,81171.0,86125.0,18926.0,53768.71428571428,53533.71428571428,55038.42857142857,11590.913232848745,11137.037607969149,0.0,0.0,-18375.0
2013-07-28,BEVERAGES,70958.0,0,79729,104.66,0.0,0.0,6,7,30,28,3,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,208,71689.0,69215.0,69213.0,82040.0,99473.0,-731.0,53847.42857142857,53600.92857142857,54699.78571428572,11729.569470035143,11251.175681913212,0.0,0.0,2474.0
2013-07-29,BEVERAGES,48547.0,0,72911,104.61,0.0,0.0,0,7,31,29,3,0.0,1.0,-0.4999999999999998,-0.8660254037844388,209,70958.0,48706.0,49598.0,59242.0,60558.0,-22411.0,54096.42857142857,53725.57142857143,54304.0,12122.102373449108,11445.422522793784,0.0,0.0,22252.0
2013-07-30,BEVERAGES,45568.0,0,72512,103.14,0.0,0.0,1,7,31,30,3,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,210,48547.0,44403.0,46321.0,51657.0,52366.0,-2979.0,54073.71428571428,53650.5,53922.03571428572,12134.029431235724,11477.978626315453,0.0,0.0,4144.0
